reclon,reclat
-123.373,37.838
-123.263,37.802
-123.416,37.795
-123.285,37.87
-122.641,37.94
-123.428,38.142
-122.811,38.251
-123.463,38.082
-123.427,38.092
-123.462,38.081
-123.327,38.154
-123.38,38.13
-123.42,38.127
-121.965,39.718
-122.994,37.998
-123.416,38.078
-123.348,37.819
-123.317,37.829
-123.329,37.791
-123.763,37.876
-123.356,38.002
-122.172,39.13
-123.399,38.152
-123.215,38.205
-123.389,38.183
-123.382,38.259
-123.488,38.376
-123.528,38.45
-123.938,39.159
-123.918,39.169
-123.359,40.017
-123.927,39.155
-123.727,39.089
-124.026,39.052
-123.879,39.011
-123.979,39.053
-123.943,39.072
-123.917,39.073
-124.605,38.979
-123.825,39.06
-124.131,38.997
-123.809,39.316
-124.019,39.319
-123.541,39.359
-123.358,40.078
-124.534,40.303
-124.116,40.025
-123.284,40.605
-124.604,40.539
-124.677,40.45
-123.995,41.106
-124.444,41.261
-124.49,41.378
-124.302,41.459
-124.203,41.582
-124.483,41.53
-124.461,41.518
-124.445,41.426
-124.464,41.371
-124.491,41.357
-124.497,41.29
-123.844,40.942
-124.272,41.439
-122.71,41.423
-124.899,41.418
-123.789,41.329
-123.368,41.047
-124.448,41.126
-124.208,41.616
-124.32,41.476
-124.321,41.195
-124.536,41.332
-124.363,41.261
-124.938,41.231
-124.296,41.103
-124.263,41.099
-124.278,41.127
-124.384,41.168
-124.412,40.961
-123.434,41.256
-121.905,42.317
-124.354,41.485
-124.125,42.258
-124.562,42.237
-124.573,42.188
-122.262,41.647
-124.437,41.598
-124.249,41.536
-124.753,41.691
-124.376,41.968
-124.048,44.123
-124.927,44.1
-123.918,43.632
-124.97,44.103
-123.353,44.176
-123.456,44.037
-124.946,44.35
-124.714,44.328
-124.565,44.592
-125.001,44.132
-125.769,44.037
-125.256,43.991
-123.007,44.986
-127.079,44.321
-125.603,44.258
-124.59,44.43
-124.518,44.587
-124.472,45.267
-124.086,45.272
-124.023,45.719
-124.551,45.888
-124.313,45.492
-123.942,43.635
-124.203,41.19
-124.884,41.222
-118.238,42.209
-125.091,38.401
-125.204,38.975
-123.516,38.186
-124.342,38.4
-123.58,38.138
-123.625,38.297
-124.195,38.444
-124.077,38.037
-124.452,38.339
-123.3,38.087
-123.454,38.079
-122.79,38.053
-123.379,38.068
-122.348,37.868
-123.438,38.102
-123.252,38.074
-122.204,38.095
-123.564,38.158
-123.009,38.422
-123.512,38.164
-123.177,38.367
-123.327,38.149
-122.903,38.212
-123.207,38.134
-123.401,38.117
-123.359,38.189
-123.464,38.121
-123.398,38.073
-123.126,38.103
-123.379,38.107
-124.003,37.669
-123.38,37.873
-123.607,38.118
-123.898,38.141
-123.108,37.741
-123.716,38.292
-123.861,38.337
-124.079,37.733
-121.711,36.235
-120.078,34.599
-120.67,34.411
-118.495,32.857
-117.161,31.838
-117.145,31.714
-116.025,31.755
-117.064,32.033
-117.135,32.01
-117.116,31.961
-117.1,32.1
-116.953,32.109
-116.626,32.311
-116.442,32.335
-117.055,31.908
-117.004,32.207
-117.035,32.126
-117.342,32.207
-116.825,31.632
-116.813,31.691
-116.801,31.74
-117.041,31.873
-116.762,31.654
-116.209,31.869
-116.735,31.764
-116.831,31.745
-116.96,31.997
-116.955,31.957
-116.88,31.963
-116.864,31.882
-116.787,31.387
-116.6,31.181
-116.573,31.248
-116.746,31.761
-117.025,32.175
-117.061,32.054
-117.28,32.143
-117.271,32.206
-117.234,32.238
-117.024,32.274
-117.146,32.185
-117.174,32.311
-116.939,32.008
-116.934,31.606
-116.516,30.966
-113.386,26.341
-110.176,23.299
-109.08,23.169
-109.057,23.389
-108.961,24.013
-109.92,25.64
-111.506,26.957
-112.675,27.94
-112.208,27.953
-112.762,28.24
-112.747,28.326
-112.697,28.154
-112.592,28.195
-112.638,28.082
-112.655,28.051
-112.235,27.909
-112.628,27.957
-112.755,27.924
-112.453,27.634
-112.479,27.571
-112.438,27.617
-112.53,27.654
-112.069,27.262
-111.901,27.141
-112.147,27.244
-112.231,27.235
-123.122,37.674
-122.773,37.752
-123.141,37.712
-122.606,37.506
-123.355,37.9
-123.387,37.809
-123.865,37.593
-123.164,37.764
-123.492,38.449
-123.243,38.372
-123.952,38.809
-123.911,38.996
-124.157,39.693
-123.91,39.526
-123.888,39.649
-123.94,39.647
-123.984,39.689
-124.345,39.785
-124.196,39.685
-123.882,39.555
-123.944,39.531
-123.916,39.532
-123.258,37.606
-123.052,37.64
-123.456,37.699
-123.163,37.842
-123.301,37.756
-122.987,37.542
-123.068,37.234
-122.933,37.271
-122.981,37.443
-122.972,37.931
-123.321,37.824
-123.34,38.254
-123.325,38.286
-123.277,38.238
-123.378,38.266
-123.28,38.09
-123.342,38.137
-123.29,38.309
-123.304,38.3
-123.117,38.263
-123.394,38.24
-123.046,37.74
-123.112,37.722
-122.946,37.54
-122.267,36.935
-121.781,36.137
-122.291,36.091
-122.486,35.956
-121.941,36.081
-122.124,36.151
-121.7,36.26
-122.039,36.306
-122.085,36.353
-122.444,36.648
-122.693,36.755
-122.753,36.714
-122.681,36.773
-122.481,36.747
-122.487,36.851
-122.546,36.853
-122.673,36.943
-122.723,37.246
-123.128,37.194
-123.424,37.193
-123.935,36.353
